ID_REF	SPOT_ID	miRNA_pre_accession	miRNA_id	premiRNA	miR_family	featurePos	plate_no	MF.PC_1	MF.PC_2	MF.PC_3	MF.PC_4	MF.fem.PC_1	MF.pIC.PC_1	MF.pIC.PC_2	MF.Alv.Lu_1	MF.Alv.Lu_2	MF.pIC.Alv.Lu_1	MF.pIC.Alv.Lu_2	MF.RP.Sp_1	MF.RP.Sp_2	MF.LI_1	MF.LI_2	MF.SI_1	MF.SI_2	MF.microglia.CNS_1	MF.microglia.CNS_2	Mo.6C+II-.Bl_1	Mo.6C+II-.Bl_2	Mo.6C-II-.Bl_1	Mo.6C-II-.Bl_2	Mo.6C+II-.BM_1	Mo.6C+II-.BM_2	DC.Sp_1	DC.Sp_2	DC.Sp_3	GN.Sp_1	GN.Sp_2	GN.Sp_3	GN.Sp_4	GN.fem.Sp_1	MC.PC_1	MC.PC_2	MC.IgE.PC_1	MC.IgEX.PC_1	MC.IgEX.PC_2	B.fem.Sp_1	B.Sp_1	B.Sp_2	B.Sp_3	B.Sp_4	B.93+.Sp_1	B.93+.Sp_2	B.93-.Sp_1	B.93-.Sp_2	B.Fo.Sp_1	B.Fo.Sp_2	B.Fo.aIgM.Sp_1	B.Fo.aIgM.Sp_2	B1b.PC_1	B1b.PC_2	B1b.PC_3	B1b.PC_4	B1b.PC_5	B1b.aIgM.PC_1	B1b.aIgM.PC_2	T.DP.Th_1	T.DP.Th_2	T4.Nve.Sp_1	T4.Nve.Sp_2	T4.Nve.Sp_3	T4.Nve.Sp_4	T4.Vb8-.SEB.Sp_1	T4.Vb8-.SEB.Sp_2	T4.Vb8+.SEB.Sp_1	T4.Vb8+.SEB.Sp_2	Treg.4.25hi.Sp_1	Treg.4.25hi.Sp_2	Treg.4.25hi.Sp_3	Treg.4.FP3+.Co_1	Treg.4.FP3+.Co_2	T8.Nve.Sp_1	T8.Nve.Sp_2	T8.Nve.Sp_3	T8.OT1.Sp_1	T8.OT1.Sp_2	T8.TE.LisOVA.d8.Sp_1	T8.TE.LisOVA.d8.Sp_2	T8.MP.LisOVA.d8.Sp_1	T8.MP.LisOVA.d8.Sp_2	T8.mem.LisOVA.d60.Sp_1	T8.mem.LisOVA.d60.Sp_2	Tgd.Sp_1	Tgd.Sp_2	Tgd.Sp_3	Tgd.CCR6+.LN_1	Tgd.CCR6+.LN_2	Tgd.CCR6+.aCD3.LN_1	Tgd.CCR6+.aCD3.LN_2	Tgd.27+.LN_1	Tgd.27+.aCD3.LN_1	Tgd.27+.aCD3.LN_2	NK.Sp_1	NK.Sp_2	NK.Sp_3	NK.Sp_4	NK.Sp_5	NK.MCMV.Sp_1	NK.MCMV.Sp_2	NK.49b+.Lv_1	NK.49b+.Lv_2	NK.49b+.MCMV.Lv_1	NK.49b+.MCMV.Lv_2	NK.49b-.Lv_1	NK.49b-.Lv_2	NK.49b-.MCMV.Lv_1	NKT.Sp_1	NKT.Sp_2	NKT.Sp_3	NKT.Sp_4	NKT.Sp_5	NKT.Sp.LPS.h3.50_1	NKT.Sp.LPS.h3.50_2	NKT.Sp.LPS.d1.50_1	NKT.Sp.LPS.d1.50_2	NKT.Sp.LPS.d3.50_1	NKT.Sp.LPS.d3.50_2	NKT.Sp.LPS.h3.165_1	NKT.Sp.LPS.h3.165_2	NKT.Sp.LPS.d1.165_1	NKT.Sp.LPS.d1.165_2	NKT.Sp.LPS.d3.165_1	NKT.Sp.LPS.d3.165_2	BEC.SLN_1	BEC.SLN_2	BEC.LCMV.SLN_1	BEC.LCMV.SLN_2	DN.SLN_1	DN.SLN_2	DN.LCMV.SLN_1	DN.LCMV.SLN_2	FRC.SLN_1	FRC.SLN_2	FRC.LCMV.SLN_1	FRC.LCMV.SLN_2	LEC.SLN_1	LEC.SLN_2	LEC.LCMV.SLN_1	LEC.LCMV.SLN_2
miR-194-5p	mmu-miR-194-5p	MI0000236;MI0000733	MIMAT0000224;MIMAT0000224_1	mir-194-1;mir-194-2	miR-194-5p;miR-194-5p	A11	1	44.50043908	38.42541238	30.54401328	61.61627002	33.88078667	106.0753861	81.74297977	172.6483957	16.02037423	10.93055398	9.759013059	1.944835838	2.587469723	17.08716773	2.11482628	13.77623251	0.964827725	2.227370258	3.106474934	0.389764812	0.802987444	3.718504247	3.183782428	1.752881662	2.076397876	1.16197093	3.33658233	1.426520917	5.413472727	9.069909099	10.27759614	10.43254821	13.41558507	0.333570817	2.579587569	0.618018834	3.123879715	0.990326958	7.704912371	10.9630424	10.16328201	8.820797204	1.430410979	1.621117176	0.148929224	3.123019293	3.336107366	21.95023452	14.40736153	34.67214488	7.825980745	3.609434444	13.58776285	3.590082174	4.722497792	3.657405015	0.729782803	2.060182218	0.636049547	5.765732127	5.643738773	4.154845422	9.157283089	2.872820193	9.727011081	11.23564743	1.837629803	17.59383521	1.130495696	5.199059417	7.193302328	2.456516924	0.373440351	2.835087092	15.19351485	12.2754757	4.562228478	11.5573511	2.455557403	3.374308724	0.655897596	4.37046425	3.855810959	3.314064457	5.409559629	3.807383132	2.292353468	2.203825832	0.288671498	1.249659022	5.818528185	0.596107801	2.675601309	4.526048493	0.376898577	2.519082885	3.383515277	7.389507535	4.216626603	4.375953961	1.525360894	5.554049502	2.765394814	1.238187459	0.465417087	5.354707367	0.59631669	3.97146965	1.280907987	2.603924192	4.332155554	9.468995221	0.690816514	1.276782624	2.040727534	3.457158137	31.17276709	1.507697677	5.97928591	0.90488024	0.230060203	1.896717166	24.21786529	8.952965832	0.229018166	2.294378424	8.358698887	1.781415147	8.345893952	0.377326059	0.361750893	0.979766154	1.830132378	23.20434887	4.772129907	1.496713811	14.57624326	8.561071626	0.335819919	21.38269188	7.104216367
miR-449a-5p	mmu-miR-449a-5p	MI0001649	MIMAT0001542	mir-449a	miR-34-5p/449-5p	A12	1	0.274601449	0.264626382	0.21200887	0.745983317	0.164881901	0.308887604	0.145401054	22.68870667	2.426513138	1.130000213	1.595758224	0.361014784	0.604290907	0.663905672	0.241755008	0.273401713	0.108057768	0.519481053	0.405685881	2.897620318	1.287321476	0.314056331	0.456787902	0.516248407	0.402799456	0.226850137	0.57886298	0.499161918	0.139883805	0.125346567	0.176141032	0.313191869	0.109376103	2.87334665	0.792778881	2.392218113	0.370949418	1.227117676	0.145857453	0.333260205	0.255758177	0.303292205	1.227394051	0.187473872	0.464338337	0.146831124	0.625345894	0.26724242	0.112876744	1.251499248	0.383209112	0.454445568	0.354544622	0.464343197	1.242539714	0.901199065	0.120135161	0.527792828	0.627506691	0.465633421	0.904527915	1.280553167	0.728750461	0.711932667	0.338123785	0.215005148	0.38693579	0.103818361	0.606583824	0.682617512	0.468493018	0.274773335	1.057435656	0.674272574	0.412933819	0.549181608	0.259951361	0.193456738	2.127858545	0.215201835	0.25035569	2.386143361	0.35089869	0.813363766	0.881348317	0.422921279	0.301469304	0.219478326	0.155447458	0.305604369	0.257734977	0.515606206	0.227073158	0.143618362	0.38201609	0.416500299	0.599414071	0.251179175	0.284907322	1.880538197	0.10852581	0.789267328	0.460521262	0.190681143	0.128874161	0.104568172	0.345810394	0.102042233	0.115031229	0.255767233	0.361866418	0.560267886	1.17057878	0.13222378	0.884719266	0.147391247	0.139376259	0.110625821	0.452073407	1.675124397	0.111160751	0.188274908	0.441014001	0.148951606	0.115400291	0.152952902	0.38343292	0.108112285	0.143867102	0.177248358	0.128495034	0.127218147	0.68929478	0.229792808	0.132783462	0.114400029	0.112651917	0.151362701	0.121942097	0.123851992	0.107784849
miR-34b-5p	mmu-miR-34b-5p	MI0000404	MIMAT0000382	mir-34b	miR-34-5p/449-5p	A14	1	0.223352395	0.334408768	0.166875785	0.522233548	0.115660407	0.166279955	0.206400963	23.91507116	0.921020499	0.712964469	1.008220393	0.124664902	0.262000227	0.716927707	0.160542348	0.336310354	0.147120626	0.27310315	0.376883601	0.141145799	0.135939939	0.121572221	0.109071894	0.120403974	0.110095308	0.421458343	0.50595573	0.309207696	0.120496759	0.137492886	0.119884874	0.143480145	0.101358337	0.162074449	0.10269567	0.184681053	0.126607479	0.109174063	0.187259907	0.131790809	0.181055386	0.162234607	0.150417451	0.20226447	0.103377633	0.152683174	0.101455891	0.123063056	0.112876744	2.047999562	0.111805035	0.430312248	0.529219339	0.389868667	0.38231521	0.367772514	0.152869467	0.200133803	0.116402564	0.107932194	0.103996356	0.113845111	0.123808845	0.121183469	0.100565664	0.102633117	0.100888759	0.103818361	0.126302236	0.140824595	0.118062964	0.12366223	0.12243999	0.106285093	0.176399263	0.109049368	0.101670266	0.105477159	0.101334397	0.104211914	0.100332761	0.112664112	0.106566232	0.101495771	0.127486023	0.185497753	0.119080257	0.13097816	0.177625065	0.272189592	0.111950409	0.126658144	0.117654974	0.107638459	1.096712654	1.919898915	2.119343409	0.102004946	0.197594369	0.198610857	0.101076536	0.122797011	0.10137507	0.102774201	0.106067688	0.102974757	0.100822773	0.105951006	0.140163263	0.129741641	0.210016155	0.158028061	0.134082163	0.100828159	0.105799102	0.102814476	0.101211889	0.100914513	0.101156784	0.1096295	0.111160751	0.103025347	0.12292367	0.109960266	0.149588876	0.100667017	0.104951556	0.10404797	0.108809698	0.103858407	0.128495034	0.126500033	0.102895762	0.176782659	0.102189102	0.155012553	0.104484829	0.146885847	0.115967335	0.132558666	0.105313076
miR-470-5p	mmu-miR-470-5p	MI0002405	MIMAT0002111	mir-470	miR-470-5p	A15	1	0.100016057	0.107052082	0.100057409	0.107440523	0.100140469	0.10342203	0.100350879	0.20935297	0.214515174	0.100081639	0.100265637	0.12613707	0.130843826	0.152323319	0.100075169	0.124192914	0.100039339	0.124937666	0.100197231	0.189976111	0.138967403	0.100920929	0.108324286	0.110188012	0.187892082	0.127353419	0.162959047	0.100284922	0.110387659	0.119199105	0.100156414	0.110196254	0.101358337	0.20342669	0.10269567	0.124966585	0.2063577	0.205127748	0.102130408	0.132988524	0.195686816	0.126816193	0.119369602	0.100276592	0.103377633	0.166205171	0.101455891	0.101487873	0.112876744	0.321477559	0.111805035	0.100074961	0.100052826	0.136350633	0.110272825	0.110570428	0.182372451	0.100917119	0.101725117	0.107932194	0.100091689	0.100101284	0.103341048	0.180348344	0.100565664	0.102633117	0.108144577	0.103818361	0.155565903	0.134793887	0.130759615	0.10122931	0.12243999	0.12608407	0.101806678	0.13636675	0.101670266	0.105477159	0.147342161	0.104211914	0.100332761	0.11430195	0.10616721	0.101495771	0.174187213	0.147776454	0.100206536	0.101942565	0.114954827	0.108391881	0.111950409	0.129513516	0.33585593	0.107638459	0.197140782	0.122840871	0.137593031	0.102004946	0.100531836	0.143830184	0.101076536	0.14207427	0.10137507	0.102774201	0.100566734	0.102974757	0.100822773	0.102042233	0.15064924	0.100155197	0.132132152	0.100164763	0.150916597	0.100828159	0.100651379	0.122489768	0.260342429	0.100914513	0.101156784	0.1096295	0.111160751	0.153301225	0.127009959	0.100244141	0.108004615	0.100480872	0.104951556	0.100277772	0.108809698	0.101287193	0.128495034	0.146737458	0.17815674	0.100028132	0.102189102	0.100230541	0.103234434	0.100105405	0.115967335	0.100083462	0.105313076
miR-184-3p	mmu-miR-184-3p	MI0000226	MIMAT0000213	mir-184	miR-184-3p	A16	1	0.78419582	1.360486731	0.26636383	0.898483075	0.162239196	0.552402899	0.45998417	0.938534849	0.230390037	0.129514343	0.120663901	0.127079538	0.106061359	2.237071941	0.321061251	1.334540732	0.156827202	0.271135385	0.100197231	0.114359916	0.187089319	0.210656209	0.100099585	0.123672662	0.143071985	0.258925223	0.422663273	0.751639244	0.100086597	0.100234373	0.100156414	0.113178961	0.101358337	0.103142979	0.10269567	0.100085382	0.137845326	0.10038287	0.102130408	0.100079662	0.100079096	0.100079727	0.107820705	0.100276592	0.103377633	0.100478496	0.101455891	0.101487873	0.112876744	0.215862149	0.111805035	0.151844994	0.100052826	0.129960558	0.10245845	0.110958407	0.150518053	0.100917119	0.101725117	0.107932194	0.138595311	0.100101284	0.100124769	0.116226547	0.100565664	0.483367103	0.100131226	0.103818361	0.100080037	0.100070801	0.10007766	0.10122931	0.12243999	0.100124048	0.100095111	0.100064818	0.101670266	0.167033482	0.209149487	0.104211914	0.100332761	0.118768315	0.116666956	0.101495771	0.100115529	0.2273646	0.100206536	0.101942565	0.114954827	0.100268393	0.111950409	0.100201881	0.107740742	0.107638459	0.160499281	0.100047815	0.10007417	0.102004946	0.100531836	0.124510716	0.101076536	0.118509953	0.10137507	0.102774201	0.100566734	0.102974757	0.100822773	0.102042233	0.100119279	0.100155197	0.11878828	0.100164763	0.101032528	0.100828159	0.314479867	0.100226202	0.171808874	0.100914513	0.101156784	0.1096295	0.111160751	0.102756043	0.110589209	0.100244141	0.108004615	0.100480872	0.104951556	0.100277772	0.108809698	0.101287193	0.128495034	0.100231355	0.102895762	0.100028132	0.102189102	0.641566753	0.103234434	0.100105405	0.115967335	0.100083462	0.105313076
miR-193b-3p	mmu-miR-193b-3p	MI0005484	MIMAT0004859	mir-193b	miR-193-3p	A17	1	0.250359876	0.565842012	0.368615839	0.196080463	0.123835415	0.196840512	0.100350879	0.758025515	0.129068112	0.103940141	0.103679554	0.105740085	0.108515029	0.155294067	0.100075169	0.130792248	0.100039339	0.100625796	0.101156043	0.174502628	0.13249622	0.144675736	0.100447833	0.10428401	0.113319317	0.115577331	0.127247823	0.112557975	0.197323545	0.330584922	0.21340303	0.114230986	0.101358337	0.163631111	0.10269567	0.164640353	0.125505815	0.182247562	0.102130408	0.105149134	0.105933243	0.103853969	0.120534857	0.100719762	0.103377633	0.100478496	0.101455891	0.151599951	0.112876744	0.232224689	0.111805035	0.149757349	0.139370524	0.153273243	0.122609976	0.117011595	0.107188247	0.100917119	0.101725117	0.107932194	0.109837906	0.165693547	0.184463262	0.115750105	0.122653127	0.102633117	0.100131226	0.103818361	0.178395327	0.198524963	0.247916926	0.10122931	0.12243999	0.122894018	0.159588436	0.137086191	0.101670266	0.105477159	0.103501213	0.104211914	0.100332761	0.118767887	0.101091886	0.101495771	0.275527951	0.159885494	0.26599843	0.213491579	0.114954827	0.10398213	0.111950409	0.108964729	0.100754779	0.186090001	0.204813186	0.197235306	0.123728333	0.102366015	0.100531836	0.104257332	0.101076536	0.136667541	0.103674748	0.102774201	0.100566734	0.102974757	0.100822773	0.102042233	0.332704999	0.132387247	0.505527017	0.509264701	0.150835035	0.100828159	0.100651379	0.103133754	0.101211889	0.105446125	0.103983606	0.1096295	0.111160751	0.100229369	0.131607881	0.100244141	0.108004615	0.103242317	0.104951556	0.105691463	0.519161727	0.198513865	0.128495034	0.16738378	0.102895762	0.145199541	0.112424789	0.186584619	0.121997597	0.190864709	0.115967335	0.191600839	1.58284027
miR-431-5p	mmu-miR-431-5p	MI0001524	MIMAT0001418	mir-431	miR-431-5p	A18	1	0.343688867	0.337239062	0.663123162	0.571847817	0.212014606	0.45387635	0.375263762	2.340712513	0.191493716	0.224819057	0.172285554	0.511754607	0.2273947	0.526339689	0.110206548	0.378984538	0.125346128	0.791263149	0.481307612	0.564422535	0.311490095	3.952552089	0.861881669	0.418050534	0.271870925	1.263624999	0.50621707	1.277658327	0.676005711	0.925820664	0.860099204	0.832094573	0.311749422	0.522832973	5.964970112	0.68517849	3.073543225	1.715312927	0.262966987	0.705239375	0.412010595	0.44565295	0.403799086	0.339703055	0.854417002	0.31838696	0.393066951	4.297121601	3.650238742	1.85045658	1.2225633	0.715078591	0.555485951	0.679753953	0.295109654	0.543576589	0.250846481	0.298933299	0.260984858	0.360395595	0.60442087	0.919293289	0.59404163	0.720334846	0.595429022	0.102633117	0.50303164	0.103818361	0.541085445	0.673027223	0.458183826	0.357826102	0.841743258	0.96219951	0.613388955	0.580765345	0.489655544	1.401580602	0.712431097	0.371775205	0.215506682	0.340124665	0.378957569	0.544555518	0.722070274	0.534356885	0.729500561	2.289541519	1.199056551	0.265677602	1.547483153	0.183169367	1.173111561	0.314003803	1.147090638	0.415088397	0.462814023	1.426418141	0.160386597	0.986595781	0.384850842	0.83867026	0.533100106	0.366072382	0.201756719	1.745362992	0.272009679	1.380710567	0.698728032	0.840022945	0.692258529	0.96900602	0.293345686	0.329526871	0.502104718	0.287649741	1.548426497	0.100914513	0.67134258	2.122642838	1.759389459	0.227683428	0.665494261	0.179560712	0.108004615	0.369967838	0.217140287	0.127243405	1.606701435	0.686461833	5.245204878	0.397341403	1.357027861	0.388749376	0.102189102	0.155407533	0.719267094	0.154095944	3.004635778	0.170183934	1.169727297
miR-483-3p	mmu-miR-483-3p.2	MI0003484	MIMAT0003120	mir-483	miR-483-3p.2	A19	1	0.59912553	1.260786691	1.008350707	0.785844063	0.105337469	0.268820418	0.100350879	0.779967466	0.100334671	0.124765771	0.100265637	0.370883742	0.231713717	0.244655246	0.100075169	0.271391862	0.101681204	0.203420017	0.165985855	0.32412187	0.329027376	1.41518495	0.602612091	0.318741773	0.269889773	2.053660733	1.219402573	3.256669965	1.514175007	2.737889403	2.246017104	0.847949164	0.101358337	0.512533584	1.041596864	0.285833271	2.242534978	0.858486201	0.102130408	1.515138084	0.990697982	1.149520657	0.398743831	0.251043169	0.103377633	0.100478496	0.101455891	0.101487873	0.112876744	0.890146014	0.111805035	1.487102036	1.218725776	1.542473297	0.436967969	0.400357411	0.100379985	0.100917119	0.101725117	0.107932194	1.962422383	1.443492159	1.752962383	0.406579293	0.100565664	0.102633117	0.198555795	0.103818361	2.183543314	1.201236538	1.29873218	0.10122931	0.12243999	2.414799675	1.471855996	0.984856878	0.101670266	0.105477159	0.161257041	0.104211914	0.124841432	0.264650828	0.119813123	0.101495771	1.642961566	1.318726507	2.15123729	0.177693657	0.114954827	0.150518079	0.111950409	0.145941004	0.445692394	0.107638459	1.838416239	0.814321372	0.843231425	0.102004946	0.100531836	0.198091087	0.101076536	0.395438942	0.10137507	0.102774201	0.100566734	0.102974757	0.100822773	0.442688942	2.857132612	2.561212131	1.946950737	2.558882668	0.371862173	0.526308609	0.541561998	0.463880546	3.25080426	0.531221499	0.501292608	0.1096295	1.301718785	0.410620265	1.384183565	0.221320899	0.108004615	0.257374296	0.104951556	0.164767246	0.108809698	0.204218981	0.128495034	0.288000912	1.364988778	0.321128778	0.102189102	0.100230541	0.103234434	0.118950348	1.273291153	0.134005778	0.105313076
miR-449c-5p	mmu-miR-449c-5p	MI0004645	MIMAT0003460	mir-449c	miR-34-5p/449-5p	A20	1	0.108673501	0.115694068	0.115132568	0.105498644	0.236813836	0.146340048	0.101461597	0.80992816	0.292093914	0.225196817	0.128609298	1.223182488	0.10489705	0.229250547	0.13220636	0.100242969	0.109421804	0.10115758	0.10074281	0.14358037	0.130667157	0.10022304	0.100599404	0.110726519	0.106115889	0.142706971	0.170652411	0.200672062	0.101277336	0.179881379	0.172617215	0.101300713	0.152820499	0.171373564	0.131770834	0.148451559	0.100206546	0.139871132	0.107905319	0.161518853	0.116677523	0.108274884	0.123852047	0.101175029	0.163673995	0.101912301	0.117841989	0.930768297	0.108100269	0.725408712	0.405014471	0.153894715	0.102184213	0.100083204	0.110567158	0.114216082	0.101505546	0.110954338	0.107222591	0.357149341	0.12601725	0.11336146	0.120737692	0.11084481	0.102129259	0.103541465	0.21135818	0.102275906	0.131267782	0.140787898	0.107029173	0.104661143	0.10956046	0.1308249	0.146401411	0.168030032	0.106039561	0.103158263	0.448219738	0.102694551	0.101582668	0.161710553	0.137085787	0.100977093	0.174122206	0.140166395	0.108764421	1.446661309	0.205950128	0.101169773	0.232519689	0.647163841	0.102809437	0.103383082	0.143321168	0.115927046	0.109635796	0.133648743	0.102223971	0.479245332	0.152456738	0.363803767	0.388810966	0.10979419	0.102210353	0.11267203	0.884659994	0.107578126	0.134725	0.100101602	0.158748843	0.13475426	0.126766233	0.190565924	0.140828698	0.100836917	0.100847468	0.103695197	0.147303464	0.684383996	0.106921971	0.100917508	0.108789091	0.100942856	0.103281457	0.366263142	0.205040654	0.101071623	0.103619398	0.104910221	0.111987137	0.100866905	0.101264732	0.100111627	0.100847815	0.100897903	0.103987583	0.100427077	0.105918864	0.144736712	0.102910622
miR-149-5p	mmu-miR-149-5p	MI0000171	MIMAT0000159	mir-149	miR-149-5p	A21	1	2.268637338	0.118315924	0.107783458	0.378276886	0.142886346	0.255652343	0.100684486	0.413923562	0.100687118	0.123776707	0.123915856	0.383455145	0.298836363	0.585694373	0.145121765	0.29273477	0.128218065	0.117332117	0.189359118	0.679504737	0.917428474	0.671474895	0.644497118	5.632997241	4.090694605	0.455660419	0.822045721	0.522825335	4.438265007	5.193534803	3.878223789	17.22693818	6.144144939	0.167187554	0.100980772	0.173652842	0.100459041	0.180379966	0.102792187	0.111819812	0.127823531	0.10880655	0.113188021	0.100472222	0.11659485	0.100886337	0.193090975	0.378009801	0.196206841	0.100638429	0.153594581	0.232417424	0.456914012	0.117650266	0.165165484	0.10316942	0.42127785	0.108639322	0.477986874	0.163298003	0.369355708	0.528962188	0.347249128	0.613160538	0.766465846	1.243372068	0.219642733	0.12942594	0.140005964	0.543560797	0.255494464	0.462585425	0.263664342	0.659235633	1.09157507	0.411025093	0.587032676	0.146034641	1.166970602	1.576615483	0.478279099	0.785728392	1.107459577	0.454797449	0.243733906	0.682384611	0.448480228	0.674490567	0.217218115	0.456794877	0.19172584	0.175258226	0.616859613	0.162757853	2.141971194	20.737993	17.96860356	18.26249401	5.405906823	7.524387368	4.124751616	19.30824226	2.664939534	3.036553523	3.746111868	10.37098143	3.673132039	6.637890226	5.30710032	10.94674495	6.920528462	8.584185039	2.817760993	2.576014796	3.845611838	3.766866917	21.9343688	0.72501384	1.874332469	0.810292052	6.647855314	1.140004545	13.01483205	2.761702543	0.175077852	0.384577265	1.166691061	0.206125348	0.162702606	0.347833158	0.297391148	0.180674758	1.551443216	0.539922722	1.362730423	0.283836817	0.126191588	3.064726711	0.242677636	1.475036323	1.399694918
miR-215-5p	mmu-miR-215-5p	MI0000974	MIMAT0000904	mir-215	miR-192-5p/215-5p	A22	1	0.118206352	0.175629933	0.125616237	0.153231958	0.106624341	0.173219813	0.182060425	0.325281923	0.103473555	0.100081639	0.100879159	0.326511567	0.151608202	2.181529623	0.246390474	6.769460378	0.245973059	0.100316621	0.100197231	0.299539084	0.204557127	0.100920929	0.111799345	0.109513698	0.147214366	0.100238565	0.102533602	0.100284922	0.138759876	0.102562231	0.135177957	0.108252471	0.101358337	0.502621849	0.363852233	0.370748101	0.101288774	0.188314427	0.102130408	0.132018563	0.113996359	0.222516749	0.255290355	0.100276592	0.103377633	0.100478496	0.311907077	0.693527101	0.112876744	0.112742163	0.111805035	0.100258245	0.194577762	0.115967181	0.155370003	0.18758579	0.100379985	0.100917119	0.101725117	0.107932194	0.19001362	0.151002823	0.116094037	0.166832583	0.102481727	0.102633117	0.111507406	0.103818361	0.133648393	0.143629745	0.132546054	1.159517459	0.12243999	0.11138442	0.101728557	0.108041618	0.101670266	0.105477159	0.126737436	0.104211914	0.110961013	0.169983148	0.100525563	0.101495771	0.100201457	0.212356035	0.100456579	0.101942565	0.114954827	0.148202627	0.111950409	0.145344387	0.100754779	0.107638459	0.10058557	0.101465844	0.101030408	0.102004946	0.100531836	0.169352346	0.101076536	0.240053518	0.10137507	0.102774201	0.112892554	0.102974757	0.100822773	0.102042233	0.10020869	0.100300406	0.112584174	0.124375838	0.230576416	0.100828159	0.128096103	0.100226202	0.626336037	0.102410038	0.146323375	0.1096295	0.111160751	0.118122388	0.113178012	0.123197289	0.108004615	0.122279413	0.104951556	0.154971004	0.108809698	0.101287193	0.128495034	0.100231355	0.102895762	0.124815891	0.102189102	0.156018945	0.103234434	4.03711386	1.913758805	3.014710037	1.529022711
miR-191-5p	mmu-miR-191-5p	MI0000233	MIMAT0000221	mir-191	miR-191-5p	A23	1	103.8110661	160.9002752	44.25134272	217.3669786	96.70273607	441.0030971	241.6312359	2742.137598	495.6630728	90.07167899	107.1992162	210.2677432	80.45154189	912.2078882	259.691849	380.088607	70.89387761	1226.011261	1303.342288	10.44150608	68.46177018	54.7215468	143.7699082	205.5189123	210.2150401	111.8963406	248.5892189	83.9862027	97.09376823	62.50901009	249.7667058	112.4484848	64.88787917	51.89780424	117.0934149	68.0052943	446.9185436	96.82159766	61.25139937	368.6158887	680.5636559	638.7871797	121.5348456	581.877836	429.7674043	686.1546658	476.9885204	3732.756308	428.1189518	5807.843941	315.8709498	308.5043222	656.6584476	373.782394	459.7356104	394.3715829	225.3495743	128.7178152	31.72742389	57.43107447	80.25448477	125.8366334	130.1494445	70.69559614	351.9465869	347.521658	68.27929835	83.50094057	80.00753843	143.4832871	165.6725193	49.88406925	23.15906686	45.63607652	178.9473682	149.5471692	150.4895943	170.4765756	52.86303045	20.14890889	13.68147189	93.79865052	130.8494806	59.63348599	59.52937617	96.8016249	59.38048579	164.7191326	152.319576	70.70641546	98.51613849	13.80078668	112.5694071	97.62924324	17.12742191	195.1884491	170.1094077	239.213294	75.0216711	66.66206608	95.84858512	274.2518975	34.13764088	52.91727774	61.03140381	422.3509777	62.62065976	201.4121	61.10768869	67.57509015	159.5005481	206.095236	62.0171834	43.09667139	83.85814805	176.1102654	1256.882998	87.69127681	104.9624589	3.49347815	115.9223877	96.08127781	922.5297658	133.2915292	83.11668421	46.11063671	13.35834537	7.217949611	21.47600289	9.67638457	4.70182437	7.809206475	24.8691323	252.2002323	107.9397458	29.42579679	122.7218696	87.61285655	64.1772658	156.452667	87.12795606
miR-331-5p	mmu-miR-331-5p	MI0000609	MIMAT0004643	mir-331	miR-331-5p/6973b-5p	A24	1	0.176811343	0.208630012	0.639665573	0.763490601	0.154468903	0.140177312	0.370511092	0.456049539	0.100334671	0.111718311	0.102390745	0.745226372	0.235666674	0.919088957	0.148750157	0.303095038	0.146133742	0.100316621	0.261839443	0.373750233	0.305201534	0.59887516	1.072152692	0.163646639	0.145390801	0.343741568	0.306923417	0.19519793	0.209051847	0.144261765	0.138498232	0.289179752	0.101358337	0.504234705	0.748108098	0.330770054	0.334054477	0.108658561	0.102434592	0.375966346	0.181073689	0.304070373	0.476984216	0.325331905	0.128340449	0.104215771	0.101455891	0.817105764	0.116330384	0.569504929	0.590131925	0.379352493	0.287708556	0.365058587	0.377008555	0.358340451	0.100379985	0.153487632	0.102307417	0.107932194	0.329700847	0.33882067	0.180726124	0.189662437	0.31967161	0.109060001	0.100179769	0.10678199	0.235371301	0.255367375	0.194724835	0.357726828	0.12243999	0.37358744	0.230183601	0.20390537	0.119152874	0.725799342	0.156159298	0.158484472	0.102650279	0.275978878	0.105247247	0.101495771	0.383289512	0.195439093	0.207996419	0.103008258	0.114954827	0.119244579	0.111950409	0.14304161	0.370655934	0.112642467	0.674038583	0.332951402	0.229204419	0.255125319	0.100531836	0.251963619	0.109793531	0.217692084	0.152665121	0.133811009	0.123646482	0.102974757	0.100822773	0.102042233	0.343877733	0.545734651	0.191412979	0.129507597	0.369165147	0.237901376	0.13770606	0.100226202	0.305508381	0.100914513	0.162181766	0.1096295	0.215465037	0.100851804	0.119858632	0.100423075	0.108004615	0.100480872	0.104951556	0.100340024	0.108809698	0.118235554	1.360349061	0.145305693	0.102895762	0.135393871	0.128488374	0.100230541	0.107276749	0.171899893	0.115967335	0.172589083	1.798101275
